Temperature: 17
Humidity: 25
Water amount: 986451
Animals:
1. Name: tiger, Species: Carnivore, Food Chain Level: Tertiary, Energy: 130, Average Lifespan: 87600 hours, Age: 44808 hours, Count: 1
1608. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1609. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1610. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1611. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1612. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1613. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1614. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1615. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1616. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1617. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1618. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1619. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1620. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1621. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1622. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1623. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1624. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1625. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1626. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1627. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1628. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1629. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1630. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1631. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1632. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1633. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1634. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1635. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1636. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1637. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1638. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1639. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1640. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1641. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1642. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1643. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1644. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1645. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1646. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1647. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1648. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1649. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1650. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1651. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1652. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1653. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1654. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1655. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1656. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1657. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1658. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1659. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1660. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1661. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1662. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1663. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1664. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1665. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1666. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1667. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1668. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1669. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1670. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1671. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1672. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1673. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1674. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1675. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1676. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1677. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1678. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1679. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1680. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1681. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1682. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1683. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1684. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1685. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1686. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1687. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1688. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1689. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1690. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1691. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1692. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1693. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1694. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1695. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1696. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1697. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1698. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1699. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1700. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1701. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1702. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1703. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1704. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1705. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1706. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1707. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1708. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1709. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1710. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1711. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1712. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1713. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1714. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1715. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1716. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1717. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1718. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1719. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1720. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1721. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1722. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1723. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1724. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1725. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1726. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1727. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1728. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1729. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1730. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1731. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1732. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1733. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1734. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1735. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1736. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1737. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1738. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1739. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1740. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1741. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1742. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1743. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1744. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1745. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1746. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1747. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1748. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1749. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1750. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1751. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1752. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1753. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1754. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1755. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1756. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1757. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1758. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1759. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1760. Name: fern, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 15 degrees, Count: 1
1761. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1762. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1763. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1764. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1765. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1766. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1767. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1768. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1769. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1770. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1771. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1772. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1773. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1774. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1775. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1776. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1777. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1778. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
1779. Name: grass, Growth Level: 14, Water Needs: 1 per day, Optimal Temperature: 16 degrees, Count: 1
